feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label
1.401518,-0.1852337,-1.02322,-0.2115658,0.8053349,0.4359817,-0.8356879,0.290351,-0.1066419,0.3751826,0.9263633,0.2453425,-0.9752631,-1.572185,-0.6584931,0.7328686,1
0.2132401,-1.426574,-1.761669,-0.1100911,-1.807786,0.1700117,-0.1354,-1.639159,-0.2068585,-0.9153729,-0.5853304,0.2880976,-1.344259,1.057577,1.330451,-0.5901208,2
1.072199,-2.869955,-0.5688112,-1.969565,-0.6582558,2.158726,-2.075274,1.103398,0.4156838,-2.107845,0.6264638,-1.160786,-0.7159108,1.145535,0.7987511,-1.483646,2
0.1862105,-0.2110573,-0.1043026,1.413673,0.01589831,1.49299,-0.3679721,0.699607,-0.9833434,-0.4996917,-1.083205,0.1957664,-0.9685597,-0.941062,-0.361292,-0.9816412,0
0.8313692,-2.145367,-0.977905,0.3743596,1.727442,0.6781991,-0.08486693,0.2865628,0.203173,-0.2700725,-0.2203764,-1.291668,0.874535,-0.4007514,1.059877,0.7938411,2
-0.6419426,-1.82199,-0.3022082,1.044138,2.947891,-0.3828059,0.2622908,-0.4589038,0.9024098,-3.817753,1.117426,0.7742338,-0.3981172,-1.353497,-0.1801341,0.4888355,2
-1.863168,0.9914398,0.218318,-1.106022,1.79865,0.3489589,0.7231194,-0.3850722,0.2434625,-1.009995,-2.152338,1.110257,0.5718926,-0.9516054,-0.5109952,-0.05981144,0
1.518915,0.4182969,0.8681424,-1.918602,-1.286603,0.4557652,1.050443,0.6108764,0.4946038,1.463888,0.1200714,-3.182958,-0.420926,-0.7711121,-0.8759744,1.664836,1
-0.1738622,-1.800221,-1.236891,0.1125079,-0.8081594,0.5203671,0.5662667,-0.2420172,-0.1918144,-1.573711,-1.760819,-0.1380658,0.2452801,-0.02058444,-1.516767,-1.120907,2
-0.4207923,-0.3587046,0.6535906,-1.145773,-0.3420356,-1.864162,-1.032768,-0.131573,0.2839628,0.08901063,1.760855,-1.366067,1.052589,0.6978191,-2.189421,-0.4191735,1
-1.277803,-1.262606,0.8225088,0.5481294,0.4527585,-0.3103316,1.405657,0.2491985,-1.118455,-1.490259,-0.263213,2.135883,-0.03599537,-0.6426178,-0.710984,-0.4578952,2
0.04212312,0.4531405,0.653971,-0.1954307,1.968424,-0.4384366,-1.621717,0.7846797,0.4057441,0.7119731,-0.1041599,0.6219087,-0.7658042,-0.2717761,-0.5025051,1.990858,0
0.4804235,-0.03172562,1.018463,0.008671351,-1.543924,-0.01395996,-1.985711,-1.620779,-0.6376263,2.366423,0.9751967,1.113427,-1.563659,0.3635294,-0.5701543,-1.480907,1
-1.063342,0.4429643,-1.41039,1.592123,0.3216332,0.4101496,-0.613738,0.7668607,0.2271609,1.174647,0.6094895,1.131627,-0.3272445,1.656746,0.2655079,0.2386301,0
1.485649,-1.173557,-0.9032497,-0.2731332,0.4935181,-1.003242,0.9205457,-0.4933563,0.521717,0.8797191,-0.6546342,-0.1673568,-2.312946,-0.594139,0.1686516,-0.5563241,2
-0.8638088,-1.370001,0.4977444,0.5103652,-0.6937091,-0.03364919,-1.716745,-0.3532675,1.007069,-0.03647659,-1.652132,-0.1770813,1.198929,-0.5911354,-2.632781,0.2474786,1
-1.323154,0.6485081,-0.6673808,-1.536485,0.84986,1.454945,0.7287753,0.4888115,-0.7716623,0.8129988,0.6025363,0.9312783,0.4497495,0.3132736,-0.3879264,-0.3772388,0
-0.3858001,-0.7207307,-1.065736,0.98057,1.145768,-0.1485136,0.3898396,0.1891086,-0.5563989,0.9754753,-0.1937507,2.053041,2.594239,-1.234511,-1.076538,-1.475711,0
0.5027329,-0.2196421,0.5017305,-2.446796,-0.5031592,0.8996697,-0.4772516,0.43581,0.1704813,0.09621677,1.375678,1.995152,0.6742908,-0.7220047,2.682776,0.9969362,2
0.1632843,-1.064308,0.8387061,-0.5030407,-1.14085,0.2134026,-0.5060666,0.1248029,-0.4233412,0.03488086,0.3471787,-1.951834,-0.02181978,-1.785373,0.9694129,0.1487611,2
-0.5664117,0.4573301,0.0749841,-1.426135,-0.6288379,-0.4681211,0.6910214,0.456776,0.3699195,-0.7179469,-1.100362,0.4187143,1.131192,-1.54477,-1.050683,0.7521995,0
0.9670633,0.7461249,-0.3658318,-0.7942432,1.312717,-0.4223135,-1.6081,0.4722863,0.3611584,0.4828165,-0.3637984,0.2919129,1.254098,-1.620677,-0.09576324,2.055498,0
-0.3871056,-0.7794081,-1.162875,0.6386724,1.466115,-0.2284777,0.0857041,0.5709519,-0.01763798,0.3231167,1.042362,-0.3071405,0.3389575,-1.036724,-0.6784965,0.3143191,1
1.798494,0.5421396,-0.224613,0.9896421,-0.3250215,-1.330324,-0.2089308,0.2030781,1.455879,-1.186239,0.7331876,0.726197,-0.2567311,-1.139896,0.6631183,1.121883,0
-0.2685753,1.060573,1.398056,1.743729,-0.374002,-1.018282,0.7483329,-0.4168008,-2.660406,-0.4243456,-1.016796,0.6411283,0.8024293,-0.2595215,-0.6645848,1.112887,1
-0.4129002,0.2826546,0.6559169,0.145986,-0.6406349,1.975106,-1.213171,-0.9421546,0.01205691,0.5141543,-1.200665,-0.2970393,-0.6436026,-0.6068624,1.234576,-1.165064,2
1.382542,0.2386641,0.3134634,-0.6044278,-2.301448,-0.8194414,-0.4036823,-1.000294,-0.6894855,-0.04640603,2.758476,-0.7642009,-0.1615377,0.1704194,-0.3299424,-2.332939,1
0.55955,0.4298285,0.8221253,-0.309316,-0.2025207,0.5430264,-2.184919,-0.28759,-2.809117,-0.9883307,0.2090223,0.3288683,-1.055552,0.3874569,-1.552996,0.1137321,1
-0.4111292,-0.4293215,-0.03752553,1.000382,1.963904,-0.6554549,-1.589316,0.0789136,-0.07501063,0.07140327,0.6741337,-0.2811659,0.9891382,-0.5867739,0.7440186,0.8704352,1
-0.5711129,-0.5449192,0.6502148,0.1766116,0.5740364,0.7006097,1.050569,0.1077004,0.6228651,0.3388926,0.7080452,-0.05270457,0.4906417,-0.4727908,-0.4357463,1.293561,1
1.528795,-0.9737144,1.49842,0.4771984,1.284171,0.4459106,0.8265113,-0.7735118,0.5863823,-1.893992,-2.655535,-0.04145108,0.6134352,-0.352146,1.120284,0.8403382,2
0.3914587,0.2349346,-0.2621022,-0.3605759,0.3152837,-1.442248,-0.3520274,-1.000998,0.01273022,0.7395464,1.603808,-0.3019825,-1.224542,1.668133,-0.2545615,1.247211,1
1.945307,-1.654605,-0.09810667,-0.3814,-0.5441864,-0.7447646,0.1374537,-0.5679856,0.6118621,0.08246026,0.04583943,0.2534669,-0.2951843,-0.03725317,-0.2320549,-0.4622929,2
0.7334902,1.076693,1.26864,0.9564222,-0.367221,-1.798161,0.2008873,-2.49708,-0.239673,-0.5319427,0.1178611,-1.615739,-0.2116372,-0.4767892,-1.304924,-1.413053,1
-0.180281,-1.157587,-3.404695,0.6285705,0.177407,0.4636089,1.905266,0.7252103,0.8553499,-1.152365,0.5442392,0.269816,1.264728,1.146885,1.372846,0.2552916,0
-0.2226235,-1.157142,-1.710021,0.2094429,-0.3966027,0.04911378,0.2085229,-0.3704119,-0.09767586,-0.4219728,0.244345,0.8682438,0.09844109,-1.284449,1.133942,-0.5430279,2
-0.778788,1.181861,0.9552869,-1.245383,-0.3933295,-0.2854212,-0.2728649,-0.7258787,-0.7112554,-2.233065,0.3121261,-0.3481424,2.170099,0.04263584,-0.4484028,1.06279,1
0.1912952,-0.6231608,1.693638,0.6611503,0.1828516,0.5936175,0.4542197,0.6783705,0.9822432,0.4641092,0.4780039,0.4646951,-0.9505162,-1.031763,0.8515105,-0.1375918,2
-2.29884,0.4314595,-0.5908739,-0.9081304,0.09158572,-0.09194589,0.2114086,0.8208577,-0.462619,0.06159653,0.1570889,0.915233,0.0381618,-0.4420449,1.273355,-1.558168,0
0.3438337,-0.2665225,2.078389,-0.4975613,1.755667,0.3564503,-0.5498832,-0.5967908,-0.8144094,0.5509573,-0.8652474,0.9260437,1.088513,-0.8641338,-0.9252784,-1.026979,1
0.8062842,0.416637,-2.426574,-0.06155439,0.9731892,-1.382405,0.007310519,-1.134761,-0.6394751,0.457492,0.9691745,1.272983,-0.640283,0.127821,0.03749426,-0.02471437,1
0.3756656,0.5845129,0.1461832,0.9762861,0.2625699,-0.5408218,-0.4692859,-1.566265,0.7118724,-0.05101456,0.9128169,0.01941622,0.2132219,0.4775761,1.524063,-0.2332706,1
0.1009739,0.5639634,0.1287943,-0.1497043,-0.1258878,-0.3043804,0.5934734,0.7511934,-0.2688808,0.88324,-1.75098,-0.09363008,1.78451,-0.06200082,-1.704904,1.070829,0
1.158998,0.7889487,1.226113,0.391184,2.508982,1.628339,-0.1736782,0.08428068,-0.02564013,-0.8069336,-0.4740252,-0.4128411,0.4743989,-1.862917,-0.2264222,1.166088,1
0.5558233,0.03129647,0.3922426,-0.5781568,-0.189471,0.3403881,1.33388,-0.6427454,-0.5281634,-0.4663114,0.5450081,0.228052,-0.9103217,-0.269609,2.693331,-0.8504568,2
0.6531101,-1.563578,-0.03596374,1.312321,0.816434,-0.2423359,-0.3215745,-0.9321225,0.7565072,1.500336,-0.2712314,-0.7908099,-0.02938652,0.6611247,-1.878146,1.086454,1
-0.9210086,-0.2340415,1.072406,1.243704,0.8631874,-1.085432,0.5612071,0.6758824,0.6091251,0.8739619,0.9683102,-1.892287,0.7134045,-1.147283,0.9279287,-0.2062542,2
0.4548885,0.3425156,0.7068099,0.0578129,-1.075544,-0.1969336,-1.507547,-0.3043431,0.7155971,1.468717,0.5513698,-0.3181237,0.6639076,-0.08642708,-0.3896861,-0.1718756,1
0.121387,-0.5257959,0.3451793,-0.8839942,0.4544579,-0.6544196,-0.7818004,-0.1354,-0.7221062,-1.58104,-0.7000026,0.6651211,0.2469618,-1.307405,-0.6599454,-0.612577,1
0.8046761,-0.03550767,-1.393422,0.9383137,-0.05575722,1.650629,-0.7666979,0.6490602,-0.9189588,-0.4888048,-1.438037,0.93852,-1.075569,0.4155515,-1.265492,1.181643,1
0.1303479,-0.5066049,-1.163555,-0.51208,2.828152,1.000307,0.234523,2.030854,-0.8690434,-0.3813729,0.4590525,-0.5932105,-1.554246,-0.4820424,-0.4936733,0.7950968,2
-1.28977,-0.6835282,0.3840723,-0.1964672,-0.7974314,-0.9498407,1.351026,-0.5728481,-0.5118823,-0.340858,-1.34907,-0.4137944,-0.2403793,-0.4051873,0.02109689,-0.525101,2
0.6181877,0.5084654,1.553069,-2.495533,-0.2508868,0.5854878,-0.7689835,-1.355188,0.328468,0.203072,2.398201,0.1957721,1.022034,2.235701,-0.6359228,-0.3425735,1
-2.194659,1.753621,-1.699132,-1.354215,0.50121,-0.5655518,1.156472,0.1706966,-0.2338742,-1.33764,1.159669,-0.06858509,-0.1594658,0.7002603,0.2093849,-0.1515188,0
-0.01910751,0.389443,0.4920568,-1.359496,0.6823277,-1.773331,2.798797,-0.8049218,0.7466474,-0.5427414,-2.106073,0.2178626,-1.035064,0.147649,0.5313259,1.221609,2
0.6247012,0.6500621,1.200038,-0.5377968,0.4867381,0.2057609,1.246172,-0.892773,0.1487465,-0.7158833,1.336443,-0.2597895,1.18376,-0.8206145,-1.043166,0.4271382,1
0.6927608,-0.8799399,1.181375,-0.7961814,0.1314698,-1.013447,-1.615821,-0.7002395,0.7253922,0.2201386,-1.132533,0.5330408,-0.4168477,-0.2515875,1.475908,-0.600813,2
0.7857844,-1.214479,0.9837001,1.038789,-1.133677,0.4053583,0.6209718,-1.435453,-1.417308,-0.3745895,-0.3586137,0.05840195,0.3831163,0.9176658,-0.4034048,-0.1805167,1
-0.3165144,2.6184,1.934512,-0.5433647,-0.4478677,0.1134758,0.5944422,-1.011636,0.5299858,-0.04478031,1.850781,0.9259567,-1.421301,-0.8978566,0.3015136,-0.9144359,2
-1.499989,0.1583896,-1.259628,-0.1107913,-0.06110914,1.150951,0.1344227,2.690404,1.09132,0.7816457,0.5687805,0.2503463,-0.3547042,0.1452554,0.729594,-1.236992,0
0.1780216,2.063729,0.5123714,0.595614,-0.4477731,0.2294883,-1.23385,-0.675195,0.2558343,-0.5106742,-0.5839735,2.450755,1.684231,1.215983,-1.335366,0.1386923,1
-1.247615,-0.1644053,0.421146,-0.009421205,0.3899825,0.572188,-0.9543967,-0.7798175,-0.08514635,0.2158479,-1.291233,-2.205546,-0.4559907,-0.4414484,0.609851,0.2285953,2
-0.9698223,0.5640091,2.048168,0.7694064,0.8661661,0.7662995,-0.6622953,0.129464,0.6015775,0.8302605,1.66635,0.7531548,-0.5254955,-0.7764593,-0.2436312,1.69689,2
-0.5446049,2.337123,-0.8873442,-1.26069,1.89577,-1.494742,-0.5070946,-0.8317754,0.726274,0.4685096,1.538915,-0.3863319,0.1169005,0.4131328,-1.072599,-0.3432792,1
-1.174046,-1.626586,1.364623,-0.001132883,-0.7917722,0.4107437,-1.751449,0.6244102,0.1420471,-0.09254119,-0.3781357,-0.4094872,0.221212,0.6092668,1.025272,0.5224962,2
0.8793454,1.676369,2.303361,-0.6124897,1.136835,2.389025,0.8086976,1.573101,-1.247784,1.794181,-0.7045122,-1.35307,0.3699845,-1.14506,0.9375826,-0.7998485,2
-2.609483,-0.2872135,0.3824904,-0.09734394,-0.1650669,0.09141477,-0.7751465,-0.3833163,-1.52205,-0.67567,1.371385,1.415859,-0.8279402,0.6279025,-0.3450218,-1.512459,2
-0.2182568,-1.977533,0.506969,-0.190409,-1.746724,1.237715,-0.4590655,0.1509338,-0.8134135,-1.204901,-0.745531,-1.201268,1.200473,-0.2756047,-0.9857139,-0.5570316,1
0.05449237,-2.321291,1.04633,1.136059,-0.7503659,0.5148068,-0.3078108,0.7883122,0.1248662,0.4914909,-0.03331125,0.5174133,-0.4302899,0.1812198,0.6483132,0.001979921,2
1.015837,0.2794677,-1.148805,-0.9725008,1.40888,0.3191747,0.1847118,-0.1557922,-0.5744252,-1.479749,0.6096935,-1.367904,-1.307448,-0.5748048,0.3494831,-1.253631,1
-0.567473,0.0783307,-1.581594,-0.486906,-2.291611,2.482419,-0.5000518,-0.1905101,-0.4473338,0.05525996,0.5300297,0.2023783,-1.49936,0.8105257,0.5405691,-1.016793,2
-0.7905894,1.740396,1.100663,0.1182052,1.074673,0.3384982,-0.01998306,0.4250948,1.74022,0.4135403,-0.5298926,-0.02867541,-0.3012545,2.408333,1.324587,-0.4696898,0
-1.47012,-0.1286203,0.552785,0.586457,2.162603,-0.3577288,-0.1127092,1.22146,-1.644173,-0.2279581,1.113026,0.613365,0.135538,-0.870059,-0.3136559,1.111045,1
-0.3833739,-1.210658,0.6121476,-1.203355,-1.367817,-0.155573,-0.3755058,1.332362,-0.4230023,-2.253419,0.8483693,0.5068386,-0.936145,-1.467301,2.271949,0.6364203,2
-0.308349,1.141063,-0.7902101,-0.003136186,-0.302767,-0.3800346,0.2810147,1.075257,-0.584388,-0.2279971,0.5536371,-1.593318,-0.4901234,-0.9117683,1.017844,-0.2239506,0
1.003877,-2.09507,1.419195,0.1389608,-1.378655,0.4120932,1.621195,0.8078667,-0.2430135,-0.1942281,0.6240804,-0.7033725,1.30572,0.6954272,0.6728591,-1.00907,2
-1.882654,0.9423032,0.07640622,-1.143519,0.5463386,0.9520512,0.6914107,-0.499793,-1.444139,0.5403939,2.124278,0.7262104,0.9003105,-0.4963515,-0.2397433,-1.351584,1
1.778167,1.338972,0.3450575,-1.107141,-0.02710094,0.02582055,0.6585687,-0.4778037,0.06210533,0.8404022,0.2862299,1.28814,-0.9087865,-1.139286,0.3780207,0.8306435,1
1.305444,-0.7436669,-0.4067397,0.0571663,-1.4968,-0.6190366,-0.1478641,0.2617391,-0.7659199,0.4453744,-0.8802338,-1.389335,0.02244269,-1.091087,-0.9377685,0.1558935,1
-0.5094613,0.1537471,0.9804866,-0.8780439,-0.5558115,0.01316249,0.1975824,-0.1274842,-0.7770482,-0.1185793,-0.2472568,-0.5824879,-0.1808912,-0.7302936,0.03672162,-0.9093291,2
0.1680729,1.649725,-1.631001,0.2641744,-1.433913,-0.09537018,-0.8795941,-0.6297038,0.2285403,0.1809302,-0.1665389,0.02530651,1.060985,0.2795056,0.1578886,0.3941634,1
-0.5615004,1.114099,-0.6911731,0.07711468,0.7985693,-0.3766399,0.5370578,-0.6007761,-0.2113539,-2.817261,0.8934454,1.042996,1.144634,1.595515,0.6895235,-0.3329898,1
1.472165,1.487895,-0.4503593,-1.586551,0.2183543,1.515858,-0.9531242,1.479442,0.6348841,1.595196,-0.3198182,0.1370794,-0.5343316,-0.1317365,-0.01469517,-0.6828939,0
-1.175182,0.3629788,0.5251048,-0.8009957,-2.835363,-1.39894,-1.199102,0.5562295,0.5178226,-0.3421362,0.6756811,-0.1058426,0.7091305,-1.29798,-0.5435813,-0.2889634,0
-1.267305,0.8733469,0.9569151,-1.81014,1.715622,-0.9710706,0.1575323,-0.3992968,-0.7588339,-0.3401431,1.591959,-0.5492263,-0.283028,1.022798,0.2477084,-1.015628,2
-0.3251159,-1.14385,0.01500878,-2.039657,-0.5211943,-0.03195823,-0.3361256,-0.183216,-0.7084401,0.7369066,0.04882882,1.557263,0.5139148,-0.2671712,0.09089662,2.07102,1
0.434507,-0.2610241,-1.695341,-1.704527,1.081452,0.02102272,-1.418375,-0.1718115,-0.8757902,-0.8791341,-1.534868,0.8330621,-0.7014655,-1.549247,-0.5525868,1.100748,0
-2.410078,-0.8157154,1.519839,0.9206204,0.7168209,-1.625251,-0.1146426,-0.6542273,-0.5271651,0.4228848,-1.709292,0.03642572,0.4978811,-1.836742,-1.716488,0.5164546,0
0.02132606,0.05535686,-0.8688192,0.3300865,-1.229499,0.08708284,0.1820344,1.353375,-0.5007631,-2.0535,-0.6186085,0.3901,-0.64403,0.2051338,0.7760721,-0.6599965,2
0.5580386,-0.03161604,-1.69573,-0.2466668,-0.4257074,1.58801,0.3830054,0.370485,-1.195256,0.03919406,0.6511477,-2.035442,-0.4562741,-1.423131,-0.05958271,-0.1777927,1
0.6491256,1.451538,-0.05694972,-0.3263383,0.6710312,-1.235541,-0.230769,-1.036748,0.4638046,0.144224,-1.709881,-1.832167,1.028059,0.240574,0.0001047794,0.6364384,0
-0.4463836,-0.1805795,0.5443214,0.7446722,1.490039,-0.884937,-0.007199376,-0.7063351,2.635605,-1.081838,-0.1736362,2.053273,-0.5747102,1.108197,0.3932642,0.06296311,2
1.207546,-0.4140655,-0.7172296,-0.3984605,0.337675,0.6526602,-0.3247268,-0.2828483,-1.790747,-0.06711937,-1.154321,0.2588753,1.974409,1.630662,1.00038,0.1332908,1
0.2522647,-0.02909224,0.7006505,-0.04031138,-1.781743,0.1111717,1.551504,-0.64331,-1.675248,-0.009726393,0.5714313,0.5900437,1.075491,-1.017238,1.095057,0.4324807,1
-0.4775771,1.278449,1.299321,0.5401769,-0.5826776,0.8275288,-0.7060162,1.336353,-0.2096957,0.0754824,-0.4481864,3.456618,-1.738119,0.1062379,0.2248858,-0.2187329,2
0.9884357,-2.240909,-0.7147959,0.1528123,2.402298,1.482537,0.5192807,-0.1382202,0.282584,1.855615,0.5939723,-0.4534563,-1.428819,1.480217,-0.2527469,0.06873951,2
1.091463,0.9051291,-0.3297181,0.5411655,1.09544,-1.609375,-0.1148769,0.1354048,-1.536042,-0.5658025,1.349817,0.3508107,-1.057634,0.5746493,0.8932073,-0.4153381,1
-1.394801,-0.1659922,-0.5353668,-0.1218715,-1.249559,0.3616021,0.6036658,1.237267,-1.406358,0.892225,-0.1688273,1.314342,-0.672378,-0.5198365,-0.0936413,-1.593233,2
-0.6511914,0.3126124,0.2578018,0.8341684,1.150563,-2.404577,0.3405741,0.166541,-1.221982,-0.3088108,-0.4646474,2.179183,-0.1970305,0.05351505,1.347432,-0.2531383,0
1.089026,-1.420677,1.25932,-0.6710335,-0.1533518,-1.499776,-2.640972,0.4632977,0.05556437,-1.484739,0.2227169,0.7372625,-0.1814101,-0.2535287,-0.197183,0.6464078,2
0.6178815,-0.3058941,-1.3405,-1.455776,-1.12251,1.147984,0.3843768,0.3171464,0.8745773,0.8872875,0.1467974,-0.05265422,-2.606626,-0.4006455,-1.008434,1.523094,2
-0.05214949,-1.80597,0.0305009,0.4209533,-0.9100505,1.779461,1.495386,-0.9256596,-0.4716472,-0.3182177,-0.553432,0.4358569,0.3508976,0.2078733,0.6240979,-1.411951,2
-0.2479031,-0.4897991,-1.999777,1.427284,1.698161,0.4750623,0.3855556,-0.5791453,0.4880852,1.007919,-0.04092252,-0.03323222,2.160251,1.239101,-0.05236813,0.1038514,1
-0.09582789,-0.6144112,0.2898222,-0.0248769,-1.828861,0.6273195,-0.6292864,-0.073929,-0.3343986,1.305924,-0.2223655,0.6761019,-1.047163,-0.3778355,1.272602,0.04948862,2
0.177022,-1.587416,0.08963986,0.4594643,0.7307798,-1.807325,0.1684394,0.5208851,0.4640194,-0.8208367,-0.2137955,0.4449733,-1.052812,0.1487521,-0.5643836,2.673619,2
-1.315009,0.2525752,-0.0834913,-0.1866297,0.327572,0.6489896,1.221382,-0.7035314,-1.270072,-0.2738585,-0.892971,0.5383703,1.33076,-0.1404569,0.1882317,-0.4710291,2
-0.1499387,0.2714695,2.026202,-1.705917,1.616294,-1.176371,-0.07125352,0.9595272,-0.2259433,-0.217746,-0.671803,-0.4012715,0.2196942,1.120297,-0.5199217,0.1813139,2
-0.2572528,0.4683079,0.4579017,-2.349103,-0.6442801,1.607039,2.117953,-0.7773512,2.200955,0.4895816,-1.417292,-0.2231476,1.279525,1.314945,0.1001367,-0.3081474,2
-1.524563,-0.2763312,-1.614809,0.1120615,-0.09630887,0.1554133,1.390666,-0.7325394,-1.846122,-1.348294,0.9688625,-1.256769,0.7764323,-0.8171036,1.468679,-0.2891195,1
-1.00597,1.602829,1.282094,-0.877431,0.1572396,-0.3256711,1.55441,0.2792667,1.358629,0.4799276,-1.654899,0.05217983,-0.2669905,0.6561651,-0.3643055,0.678862,0
-1.417562,0.2341613,-0.2404645,-0.7575129,1.313503,-0.6052753,0.4315511,-0.2503777,1.00164,1.457362,0.5511684,-1.565226,0.1421681,1.534028,1.766607,-0.03404586,0
-2.084803,-0.1512059,-1.298981,-1.190288,0.1667868,0.9416974,-1.044609,-1.135475,-0.3273796,1.125455,1.16586,-0.1271934,0.2547767,-0.7173003,-0.5241372,0.6131315,1
-1.111113,1.422135,0.2976548,0.3055781,-0.04736754,0.9753078,0.8551383,-0.4986396,-0.4126717,0.9920682,-0.9674073,0.8427481,0.1411403,1.487929,-0.6953907,2.238295,0
-0.02941358,-1.16693,-0.3983148,1.093834,-0.06974997,-1.363455,-0.9810879,1.756169,-1.790686,-1.548356,0.9415039,0.5272067,-0.5006683,-0.06980135,2.196303,-1.412306,2
0.4627228,-0.449479,1.726526,-2.153196,-0.6047841,0.2645148,0.5326152,-0.9301413,0.5790577,0.6469729,-2.405781,0.1779242,0.3345028,1.101096,-0.4618784,-1.323111,2
-1.420595,-0.4731204,0.3102331,-0.7324666,-0.8745252,-1.105481,0.2011586,-0.1283395,-2.096059,1.128721,-0.4453919,0.4019485,-0.2179355,-1.310725,-0.7386578,-0.6065228,2
-1.027668,1.51763,-1.008145,0.7230381,-1.216912,0.1254216,0.36394,0.9303496,0.0006559092,-0.2557,1.464649,0.5530105,-0.6656659,-0.06819955,-0.257219,0.6168721,0
1.737628,-0.8268824,1.197374,0.2495379,0.1485977,-0.08373468,0.9330809,-0.1821755,-1.548231,0.4413196,-0.7767686,1.322025,-1.084446,0.5897298,-0.7417806,-1.232545,2
1.714425,0.7498522,-0.3024466,-0.6369004,-1.703574,0.2272616,-1.253926,-2.147582,-0.118493,-1.448973,-0.6813616,0.1535953,0.469197,-0.9790752,0.1597016,0.6563434,1
-1.898843,-0.7239551,1.605448,0.1077028,1.230211,0.2858442,1.5804,-1.025179,-0.4771407,0.9133775,-0.467094,-0.7411198,0.0860772,0.8676273,-0.2307719,1.299365,2
-1.228534,-2.034877,0.8618963,-2.723265,0.4267875,1.647992,0.8722864,2.016023,-2.064715,-0.7460167,1.4351,-0.7692115,-0.5131142,0.09447245,-0.86896,0.8006032,2
0.6638905,0.6854804,0.1790638,-0.3868374,0.07969679,-0.8155144,0.2529189,1.62133,2.41731,0.6002822,2.115334,-0.1334836,0.9410731,-1.691178,1.572536,-1.317748,0
-0.8006664,1.399931,1.287585,-0.06303458,1.259465,-0.9303631,1.598724,-0.1758066,-0.7358864,2.082146,0.4318611,1.332153,-0.4343309,0.215221,-0.9464736,1.387326,2
1.290323,0.9078734,0.8181758,-2.175843,0.9908717,0.9924002,-0.1045681,0.5199932,-0.4984711,0.8145339,0.6183853,-0.1718516,0.5878645,0.631287,0.2604547,1.004071,1
0.7599264,0.5080169,-0.3731816,-0.0568274,0.9400709,1.18165,-1.291952,0.7947021,-0.02636381,-0.05258226,-0.7388322,-0.447403,-0.6691801,-1.306875,-0.4539013,-0.6753077,0
-0.9730349,1.237788,-0.03277307,-0.7092762,-0.7198283,0.6209149,0.2116077,-0.3875729,0.5354039,0.06219641,0.7307068,1.781417,0.6132645,-0.0731519,1.304814,-0.2885068,2
0.571982,-0.392446,0.9159094,1.561797,-0.1874271,-0.5501434,0.2990689,-0.1867715,-0.3411276,-0.9827517,0.2275229,1.521396,-0.679854,0.6114855,1.669945,-1.411394,2
0.2951935,-0.8749031,0.5514944,0.8854863,0.1100616,-0.2873395,-0.5117248,-0.140929,0.1086233,1.928828,0.9692753,0.4337967,0.95222,0.9673068,1.82891,0.08324816,2
-0.4841401,0.4577921,-1.242444,-0.06211369,-1.301062,-1.924478,0.8316595,-0.001679877,0.5349339,0.06412403,0.533257,1.081104,0.7317556,-0.1217454,0.5984083,-0.6062679,0
-0.4346534,0.6252764,0.6448236,-1.71796,-1.05623,0.7274268,-0.429923,-0.3708742,0.4309558,0.39721,-0.2078548,-0.9505455,1.163011,0.3629751,0.07795144,-1.71454,0
0.5761914,-2.862347,0.4280697,-0.5964007,-1.099143,-0.2107877,0.2336624,-0.6592698,0.3859091,0.3654543,0.3762906,0.008583189,-0.9201543,-0.5295496,-0.6511055,-0.8942996,2
-1.07229,0.4229982,0.9446297,-0.7952615,-1.121046,-0.5696714,-0.5138863,0.1106807,-1.184882,-0.756576,1.022935,-0.9843435,0.6257957,0.3328902,1.944775,-1.197185,2
-0.07515831,0.3419423,-1.556856,-0.3957116,0.2872723,-0.9732667,0.4644076,-1.461339,1.502294,-0.113611,0.3444383,1.518423,1.796137,-1.406455,-0.8505816,-0.7844557,0
-1.455872,0.5954748,1.305058,-1.324736,1.50666,-0.7077796,0.1187563,1.172993,-0.1608999,1.44892,0.1673625,-0.09401018,0.4962878,0.5555208,0.3962816,2.441454,0
0.3587348,1.244359,-0.6968793,0.2751515,0.7155659,-0.4099463,1.050038,-0.9905098,0.3326867,-0.07675807,0.1683621,-0.4893443,-1.172999,0.02085026,0.2478706,0.3726306,1
0.2209915,-0.9094968,0.3511322,1.254893,-0.6699682,1.619078,0.5064644,0.7948125,0.05001083,-0.5494965,1.373516,0.1933306,-0.6907425,0.3025436,-0.8566336,-0.7792481,2
2.132431,-0.08828273,0.06398937,-1.559648,-0.7385091,-1.013425,1.439261,0.750189,-0.4857154,0.04238876,-0.1944052,-1.544823,-0.004437301,-0.08035732,1.511343,0.2792042,2
0.0147554,0.3836519,1.252133,-1.292811,-0.5601777,0.2210469,-0.6478844,0.08703259,-0.5782378,3.251165,-1.471392,-0.7558085,-0.9607806,1.386955,-1.346227,1.460039,0
-0.3971719,-0.968047,-0.3671027,-1.911208,-0.4515556,0.3509261,0.8427455,-1.136957,-0.1249556,0.4208209,-0.6793371,0.9890313,-0.005957668,-1.796319,0.0219305,-1.72432,2
